icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,timestamp_ingest
ad10ec,AAL2586,United States,1750876006,1750876006,-59.8903,13.291,1722.12,false,169.87,143.37,2025-06-25T18:26:47.710685+00:00Z
a4dbeb,PSWCD,United States,1750876005,1750876005,-56.2935,-14.8908,5181.6,false,111.37,343.91,2025-06-25T18:26:47.710831+00:00Z
e47ffe,TAM3708,Brazil,1750876001,1750876001,-47.9189,-15.8703,null,true,0.0,174.38,2025-06-25T18:26:47.711300+00:00Z
4cadc6,ITY675,Ireland,1750876004,1750876005,-40.5048,-20.4985,10668.0,false,276.05,41.0,2025-06-25T18:26:47.711521+00:00Z
4cae80,ITY673,Ireland,1750875917,1750875917,-38.7017,-18.0147,11277.6,false,276.53,33.16,2025-06-25T18:26:47.711675+00:00Z
4cad46,ITY681,Ireland,1750876006,1750876006,-41.3194,-21.5028,11277.6,false,294.14,38.25,2025-06-25T18:26:47.711750+00:00Z
e49ed5,TAM3505,Brazil,1750872988,1750872988,-47.9163,-15.8776,null,true,8.75,56.25,2025-06-25T17:37:23.101985+00:00Z
e49f12,PSBTL,Brazil,1750873024,1750873024,-40.2985,-20.3612,228.6,false,50.28,160.27,2025-06-25T17:37:23.102334+00:00Z
e49f5b,AZU4422,Brazil,1750872964,1750872970,-55.6271,-12.0363,1257.3,false,97.33,14.7,2025-06-25T17:37:23.102563+00:00Z
e49f6d,PSBTA,Brazil,1750873025,1750873025,-40.1023,-20.3654,1143.0,false,82.32,0.72,2025-06-25T17:37:23.102724+00:00Z
e49f48,PSGXA,Brazil,1750873025,1750873026,-49.1529,-21.5707,9753.6,false,137.12,326.01,2025-06-25T17:37:23.102799+00:00Z
e48ac5,AZU4002,Brazil,1750873024,1750873025,-40.2915,-20.3682,1303.02,false,88.43,294.03,2025-06-25T17:37:23.103027+00:00Z
e48b66,TAM3493,Brazil,1750873016,1750873021,-38.5451,-3.7741,null,true,0.0,8.44,2025-06-25T17:37:23.103483+00:00Z
e49e96,PSUJM,Brazil,1750872849,1750872849,-41.876,-3.4955,9105.9,false,163.72,69.97,2025-06-25T17:37:23.103633+00:00Z
344503,IBE0268,Spain,1750873022,1750873022,-44.9809,-21.6095,8983.98,false,268.19,38.14,2025-06-25T17:37:23.103707+00:00Z
e48b01,GLO1150,Brazil,1750873025,1750873025,-41.4627,-20.5897,11582.4,false,199.42,209.01,2025-06-25T17:37:23.104006+00:00Z
896110,UAE247,United Arab Emirates,1750873024,1750873025,-39.1384,-20.3252,10972.8,false,219.12,241.69,2025-06-25T17:37:23.104153+00:00Z
e49cab,GLO1581,Brazil,1750873020,1750873020,-43.169,-11.7059,11582.4,false,227.93,197.74,2025-06-25T17:37:23.104225+00:00Z
e49d98,PTOUF,Brazil,1750872729,1750872786,-48.8518,-22.3089,6720.84,false,105.98,309.49,2025-06-25T17:37:23.104531+00:00Z
e49d36,PSNFC,Brazil,1750873024,1750873024,-40.1704,-20.4804,1775.46,false,76.67,49.9,2025-06-25T17:37:23.104608+00:00Z
e49d21,AZU5007,Brazil,1750872745,1750872745,-47.9176,-15.8785,null,true,13.38,56.25,2025-06-25T17:37:23.104684+00:00Z
e49bfc,TAM3524,Brazil,1750873025,1750873025,-38.5165,-3.7806,220.98,false,83.25,105.41,2025-06-25T17:37:23.104758+00:00Z
e49bfd,TAM3469,Brazil,1750873024,1750873025,-55.2292,-11.7108,10058.4,false,235.96,151.48,2025-06-25T17:37:23.104832+00:00Z
e49ba1,PSRAZ,Brazil,1750873025,1750873025,-39.2533,-6.4395,5250.18,false,128.04,197.78,2025-06-25T17:37:23.104906+00:00Z
e49c61,PRAIE,Brazil,1750873025,1750873025,-38.6791,-3.5549,464.82,false,54.37,145.41,2025-06-25T17:37:23.104979+00:00Z
344305,IBE0271,Spain,1750873024,1750873024,-40.9241,-3.5895,11574.78,false,242.31,195.9,2025-06-25T17:37:23.105053+00:00Z
e48fc2,TAM3525,Brazil,1750873025,1750873025,-38.5433,-3.7751,null,true,4.37,284.06,2025-06-25T17:37:23.105660+00:00Z
a70408,PSPRI,United States,1750873018,1750873025,-48.429,-5.3806,8534.4,false,133.24,180.22,2025-06-25T17:37:23.105805+00:00Z
e48eff,GLO2090,Brazil,1750873007,1750873018,-42.839,-21.9732,8412.48,false,225.18,30.02,2025-06-25T17:37:23.105952+00:00Z
e48f72,PRNGM,Brazil,1750873025,1750873025,-47.9618,-22.2834,7924.8,false,198.31,161.24,2025-06-25T17:37:23.106170+00:00Z
e49fb4,AZU4790,Brazil,1750873025,1750873025,-55.0348,-16.1684,11582.4,false,208.12,305.34,2025-06-25T17:37:23.116270+00:00Z
34520b,null,Spain,1750872912,1750872913,-38.5014,0.9618,11582.4,false,246.67,207.58,2025-06-25T17:37:23.116372+00:00Z
34520c,null,Spain,1750872832,1750872995,-43.2123,-2.1303,11582.4,false,254.68,206.51,2025-06-25T17:37:23.116450+00:00Z
e48ce6,TAM3786,Brazil,1750872994,1750872995,-47.7795,-16.044,3276.6,false,161.66,142.11,2025-06-25T17:37:23.116526+00:00Z
e4a012,TAM4630,Brazil,1750872661,1750872768,-45.8319,-22.3209,9776.46,false,265.22,38.23,2025-06-25T17:37:23.116756+00:00Z
e4a058,PSECE,Brazil,1750873009,1750873009,-43.0325,-3.1252,10805.16,false,219.51,285.08,2025-06-25T17:37:23.116844+00:00Z
e4a03a,PSPDL,Brazil,1750873025,1750873025,-48.5026,-1.4055,190.5,false,66.21,45.0,2025-06-25T17:37:23.116930+00:00Z
1c9df9,PPARA,Russian Federation,1750872743,1750872748,-47.9295,-15.8688,null,true,0.0,177.19,2025-06-25T17:37:23.117223+00:00Z
e48808,TAM3732,Brazil,1750873025,1750873025,-45.7899,-13.5818,10424.16,false,252.9,36.73,2025-06-25T17:37:23.117553+00:00Z
e49929,CO60,Brazil,1750872758,1750872758,-47.3006,-22.2146,1767.84,false,78.4,274.14,2025-06-25T17:37:23.118002+00:00Z
e49907,TAM3185,Brazil,1750873024,1750873025,-38.6523,-4.5717,6263.64,false,205.52,199.75,2025-06-25T17:37:23.118076+00:00Z
e49965,PSLUZ,Brazil,1750873024,1750873025,-56.299,-12.8009,8839.2,false,145.0,355.52,2025-06-25T17:37:23.118147+00:00Z
e49945,COPAS1,Brazil,1750872922,1750872922,-47.8443,-21.9538,4114.8,false,67.7,286.78,2025-06-25T17:37:23.118220+00:00Z
e48624,PRALU,Brazil,1750873024,1750873024,-54.1599,-21.7266,13075.92,false,167.79,282.03,2025-06-25T17:37:23.118292+00:00Z
e497ae,AZU4669,Brazil,1750872998,1750873024,-42.0111,-13.7324,10363.2,false,216.16,200.33,2025-06-25T17:37:23.118510+00:00Z
e49c00,TAM8040,Brazil,1750872784,1750872827,-53.4103,-20.825,10668.0,false,267.23,112.76,2025-06-25T17:37:23.118596+00:00Z
e49c01,TAM3332,Brazil,1750872714,1750872714,-40.2818,-20.265,null,true,0.0,264.38,2025-06-25T17:37:23.118675+00:00Z
e49c03,TAM4555,Brazil,1750873025,1750873025,-38.4796,-3.9892,3101.34,false,153.41,195.76,2025-06-25T17:37:23.118761+00:00Z
abcf7f,GTI8050,United States,1750873025,1750873025,-48.4952,-21.5883,12192.0,false,227.38,314.17,2025-06-25T17:37:23.118918+00:00Z
3949ec,AFR476,France,1750873025,1750873025,-38.5143,-4.7995,11582.4,false,245.39,180.24,2025-06-25T17:37:23.119068+00:00Z
e4a229,PRNOT,Brazil,1750872846,1750872847,-40.6572,-20.1297,899.16,false,67.56,290.5,2025-06-25T17:37:23.119963+00:00Z
e4a211,AZU4316,Brazil,1750873023,1750873023,-47.8706,-20.1696,5791.2,false,126.59,337.29,2025-06-25T17:37:23.120045+00:00Z
e4a13d,AZU2022,Brazil,1750873025,1750873025,-46.9914,-5.5853,10668.0,false,233.38,100.54,2025-06-25T17:37:23.120190+00:00Z
e4a12c,TAM3491,Brazil,1750873025,1750873025,-37.1944,-5.8164,11879.58,false,228.66,141.12,2025-06-25T17:37:23.120263+00:00Z
4952ad,TAP057,Portugal,1750873025,1750873025,-40.4784,-2.5778,12192.0,false,238.33,210.05,2025-06-25T17:37:23.120632+00:00Z
e49446,AZU4761,Brazil,1750872890,1750872891,-40.2818,-20.2654,null,true,0.0,261.56,2025-06-25T17:37:23.120703+00:00Z
e4808c,TAM3470,Brazil,1750873023,1750873025,-42.8159,-14.8712,10668.0,false,257.47,11.18,2025-06-25T17:37:23.120859+00:00Z
e492b5,AZU6072,Brazil,1750873025,1750873025,-47.885,-16.7948,10972.8,false,247.99,356.19,2025-06-25T17:37:23.121003+00:00Z
e492b8,PTOVB,Brazil,1750873024,1750873024,-58.025,-11.8974,6111.24,false,112.27,333.32,2025-06-25T17:37:23.121075+00:00Z
e4803d,TAM3722,Brazil,1750872750,1750872750,-47.685,-16.243,4533.9,false,188.06,138.55,2025-06-25T17:37:23.121148+00:00Z
e48044,TAM3519,Brazil,1750873025,1750873025,-38.0669,-4.0979,4191.0,false,211.35,127.48,2025-06-25T17:37:23.121220+00:00Z
e49346,AZU4056,Brazil,1750873024,1750873025,-53.2916,-14.4175,10972.8,false,236.16,330.36,2025-06-25T17:37:23.121299+00:00Z
e49388,AZU4871,Brazil,1750873025,1750873025,-47.2149,-21.8893,8663.94,false,226.83,9.4,2025-06-25T17:37:23.121379+00:00Z
e491a6,PRZJY,Brazil,1750872953,1750872957,-57.4637,-13.4786,1950.72,false,83.82,253.23,2025-06-25T17:37:23.121899+00:00Z
e49206,TAM3213,Brazil,1750873025,1750873025,-44.128,-12.8483,10363.2,false,231.5,179.75,2025-06-25T17:37:23.122192+00:00Z
e490ed,TAM3741,Brazil,1750873024,1750873025,-38.4352,-3.8047,1059.18,false,112.49,125.51,2025-06-25T17:37:23.122267+00:00Z
e495c6,GLO1360,Brazil,1750873023,1750873023,-45.8067,-22.2699,12199.62,false,246.42,22.98,2025-06-25T17:37:23.123472+00:00Z
e495fb,GLO2094,Brazil,1750873025,1750873025,-39.2066,-5.4178,10256.52,false,240.36,16.92,2025-06-25T17:37:23.123545+00:00Z
e48394,GLO2068,Brazil,1750872936,1750872941,-41.2156,-18.6916,11277.6,false,262.3,23.1,2025-06-25T17:37:23.123721+00:00Z
e48395,GLO2031,Brazil,1750873024,1750873024,-42.4017,-22.1129,8397.24,false,202.38,251.93,2025-06-25T17:37:23.123794+00:00Z
e494f1,AZU8730,Brazil,1750873023,1750873023,-47.8146,-15.6738,11582.4,false,238.37,316.66,2025-06-25T17:37:23.124171+00:00Z
e481d7,GLO1484,Brazil,1750873025,1750873025,-48.0583,-15.8883,1623.06,false,83.02,86.09,2025-06-25T17:37:23.124256+00:00Z
e494bb,GLO1914,Brazil,1750873025,1750873025,-41.1034,-19.0925,11277.6,false,264.13,29.01,2025-06-25T17:37:23.124330+00:00Z
e494e3,PTWMT,Brazil,1750872983,1750872992,-55.2111,-21.0493,7315.2,false,99.29,339.69,2025-06-25T17:37:23.124403+00:00Z
e48273,TAM3194,Brazil,1750873024,1750873024,-43.955,-12.7744,10668.0,false,240.24,5.28,2025-06-25T17:37:23.124475+00:00Z
e49526,GLO1527,Brazil,1750873024,1750873025,-41.8959,-13.4275,10972.8,false,223.63,200.19,2025-06-25T17:37:23.124689+00:00Z
e4956f,GLO1552,Brazil,1750873023,1750873025,-42.388,-21.9122,11879.58,false,275.71,59.13,2025-06-25T17:37:23.124761+00:00Z
e49545,PTOLX,Brazil,1750873025,1750873025,-44.0553,-15.4985,7018.02,false,124.33,144.6,2025-06-25T17:37:23.124917+00:00Z
e493e6,PPAFN,Brazil,1750872960,1750872960,-57.6821,-16.0162,8839.2,false,150.8,141.37,2025-06-25T17:37:23.125104+00:00Z
e4814b,GLO1611,Brazil,1750872928,1750872929,-42.391,-15.2063,11582.4,false,209.05,200.75,2025-06-25T17:37:23.125349+00:00Z
e49476,GLO7733,Brazil,1750872744,1750872745,-59.138,12.3887,11277.6,false,247.43,136.35,2025-06-25T17:37:23.125423+00:00Z
e400d9,FAB2101,Brazil,1750873018,1750873023,-47.9075,-15.8659,null,true,0.0,264.38,2025-06-25T17:37:23.125712+00:00Z
346181,AEA042,Spain,1750873024,1750873024,-42.4402,-22.3726,11277.6,false,286.98,22.34,2025-06-25T17:37:23.125805+00:00Z
347343,IBE0118,Spain,1750873025,1750873025,-54.2596,-21.5622,10668.0,false,280.62,32.12,2025-06-25T17:37:23.126451+00:00Z
e48bf8,AZU2676,Brazil,1750869952,1750869952,-47.3976,-23.0979,2667.0,false,91.64,267.75,2025-06-25T16:45:57.125412+00:00Z
e49ebe,PSCPH,Brazil,1750869953,1750869953,-46.7404,-23.4161,952.5,false,58.4,197.96,2025-06-25T16:45:57.125692+00:00Z
e0b244,ARG1243,Argentina,1750869953,1750869953,-50.7422,-28.8168,9144.0,false,222.15,231.3,2025-06-25T16:45:57.125771+00:00Z
e07585,ARG1261,Argentina,1750869686,1750869686,-58.3932,-34.5719,99.06,false,65.07,304.7,2025-06-25T16:45:57.125847+00:00Z
e49eca,AZU2624,Brazil,1750869950,1750869953,-49.1879,-26.8727,11574.78,false,194.57,208.94,2025-06-25T16:45:57.125922+00:00Z
e0b286,FBZ5320,Argentina,1750869816,1750869816,-59.0456,-36.0612,10972.8,false,210.7,210.2,2025-06-25T16:45:57.126024+00:00Z
e48c04,GLO1027,Brazil,1750869794,1750869808,-43.609,-23.2744,5722.62,false,191.15,251.81,2025-06-25T16:45:57.126329+00:00Z
e49f45,AZU4384,Brazil,1750869953,1750869953,-47.1342,-22.778,4053.84,false,149.5,322.97,2025-06-25T16:45:57.126403+00:00Z
e0b198,JES3790,Argentina,1750869952,1750869952,-58.4684,-33.667,7818.12,false,197.23,2.54,2025-06-25T16:45:57.126962+00:00Z
e49e67,PTEHJ,Brazil,1750869953,1750869953,-47.6172,-22.6763,1859.28,false,77.72,271.9,2025-06-25T16:45:57.127038+00:00Z
e49d98,PTOUF,Brazil,1750869952,1750869952,-46.6633,-23.5241,1028.7,false,96.0,287.46,2025-06-25T16:45:57.127577+00:00Z
e49d24,AZU6006,Brazil,1750869952,1750869952,-48.94,-26.7854,12192.0,false,195.76,213.31,2025-06-25T16:45:57.127724+00:00Z
e49baf,GLO1340,Brazil,1750869953,1750869953,-47.1988,-23.4185,7559.04,false,199.97,348.57,2025-06-25T16:45:57.127942+00:00Z
e49c95,PSSAN,Brazil,1750869953,1750869953,-48.1691,-22.7043,2438.4,false,136.39,91.73,2025-06-25T16:45:57.128186+00:00Z
e80616,JES3148,Chile,1750869951,1750869951,-58.0444,-31.6876,10660.38,false,211.42,12.65,2025-06-25T16:45:57.128423+00:00Z
e0658d,ARG1163,Argentina,1750869953,1750869953,-58.249,-34.6519,944.88,false,99.4,306.16,2025-06-25T16:45:57.128969+00:00Z
e48ef4,PRBJA,Brazil,1750869952,1750869953,-45.8589,-25.5566,10972.8,false,175.49,229.4,2025-06-25T16:45:57.129043+00:00Z
3462c8,IBE2602,Spain,1750869394,1750869893,-49.536,-26.3622,10668.0,false,278.38,33.16,2025-06-25T16:45:57.129272+00:00Z
e80411,null,Chile,1750869947,1750869951,-52.6748,-31.3191,10675.62,false,238.85,31.7,2025-06-25T16:45:57.129579+00:00Z
e48f02,7657,Brazil,1750869953,1750869953,-50.006,-29.0613,11887.2,false,273.63,46.37,2025-06-25T16:45:57.129869+00:00Z
e48daf,AZU4741,Brazil,1750869896,1750869921,-43.8396,-22.8732,7901.94,false,193.92,258.21,2025-06-25T16:45:57.136277+00:00Z
e48dc1,TAM3174,Brazil,1750869951,1750869952,-46.8523,-23.8595,3208.02,false,149.1,238.83,2025-06-25T16:45:57.136402+00:00Z
e06491,ARG1445,Argentina,1750869952,1750869952,-58.5706,-34.6234,1851.66,false,163.34,107.98,2025-06-25T16:45:57.136591+00:00Z
e48db1,GLO1025,Brazil,1750869953,1750869953,-46.7172,-23.7247,2743.2,false,110.44,326.01,2025-06-25T16:45:57.136672+00:00Z
e0b2cf,LVKKO,Argentina,1750869952,1750869953,-58.6732,-34.5249,655.32,false,113.52,43.9,2025-06-25T16:45:57.137010+00:00Z
e48e88,AZU4905,Brazil,1750869915,1750869931,-45.8825,-23.901,6179.82,false,167.08,256.65,2025-06-25T16:45:57.137155+00:00Z
e48e92,GLO7481,Brazil,1750869953,1750869953,-47.8913,-23.8271,9425.94,false,273.49,47.67,2025-06-25T16:45:57.137235+00:00Z
e48e96,PPYSF,Brazil,1750869846,1750869915,-47.2528,-23.264,1310.64,false,74.28,277.96,2025-06-25T16:45:57.137311+00:00Z
e49fb1,AZU8724,Brazil,1750869693,1750869702,-52.6217,-30.5375,11582.4,false,192.91,214.24,2025-06-25T16:45:57.137386+00:00Z
e48989,GLO1722,Brazil,1750869946,1750869947,-43.3976,-22.9571,1165.86,false,98.94,27.23,2025-06-25T16:45:57.137630+00:00Z
e48987,GLO2092,Brazil,1750869952,1750869952,-48.1858,-27.5934,2034.54,false,133.45,233.31,2025-06-25T16:45:57.137703+00:00Z
e48809,TAM3477,Brazil,1750869257,1750869729,-49.9689,-26.7431,8481.06,false,175.72,45.83,2025-06-25T16:45:57.138409+00:00Z
405bfe,BAW248,United Kingdom,1750869952,1750869952,-48.6684,-27.9164,12496.8,false,280.13,45.89,2025-06-25T16:45:57.138570+00:00Z
e486c1,TAM3568,Brazil,1750869952,1750869952,-46.7892,-22.7158,6537.96,false,201.38,291.58,2025-06-25T16:45:57.138641+00:00Z
e486c3,TAM3108,Brazil,1750869953,1750869953,-47.3545,-22.702,9410.7,false,237.93,347.77,2025-06-25T16:45:57.138803+00:00Z
e49957,GLO2155,Brazil,1750869944,1750869944,-43.8646,-22.5355,7322.82,false,214.91,195.27,2025-06-25T16:45:57.139466+00:00Z
e48624,PRALU,Brazil,1750869906,1750869907,-49.1719,-22.7362,13106.4,false,172.02,286.86,2025-06-25T16:45:57.139542+00:00Z
e497e5,GLO1657,Brazil,1750869953,1750869953,-46.1779,-23.9649,4930.14,false,145.25,256.9,2025-06-25T16:45:57.139957+00:00Z
e497e7,GLO1416,Brazil,1750869948,1750869949,-46.2091,-23.2153,3604.26,false,158.52,33.48,2025-06-25T16:45:57.140030+00:00Z
e497e6,GLO7670,Brazil,1750869862,1750869862,-58.3936,-34.5716,99.06,false,64.07,304.2,2025-06-25T16:45:57.140104+00:00Z
e49c01,TAM3332,Brazil,1750869953,1750869953,-43.4007,-22.6173,10668.0,false,265.53,60.9,2025-06-25T16:45:57.140494+00:00Z
e49c04,TAM3449,Brazil,1750869951,1750869953,-46.5823,-23.4644,1226.82,false,80.77,74.1,2025-06-25T16:45:57.140573+00:00Z
e4a307,PRCLL,Brazil,1750869953,1750869953,-46.7709,-23.419,1135.38,false,86.31,154.96,2025-06-25T16:45:57.141094+00:00Z
e49a8d,ACN5146,Brazil,1750869952,1750869952,-46.4594,-23.1204,2743.2,false,97.16,101.61,2025-06-25T16:45:57.141239+00:00Z
e49a54,AZU4215,Brazil,1750869781,1750869781,-47.1844,-22.9717,868.68,false,74.4,127.98,2025-06-25T16:45:57.141311+00:00Z
e4a275,PSSFL,Brazil,1750869952,1750869952,-47.3173,-22.6696,1310.64,false,46.37,86.82,2025-06-25T16:45:57.141467+00:00Z
e4a0dc,PPHPY,Brazil,1750869953,1750869953,-46.6297,-23.5227,868.68,false,39.74,248.75,2025-06-25T16:45:57.141542+00:00Z
e08195,LVHFU,Argentina,1750869941,1750869950,-58.1906,-34.8696,563.88,false,81.02,40.36,2025-06-25T16:45:57.141761+00:00Z
e49405,GLO1247,Brazil,1750869953,1750869953,-50.8366,-28.653,8839.2,false,221.81,29.3,2025-06-25T16:45:57.141981+00:00Z
e492b5,AZU6072,Brazil,1750869952,1750869953,-46.3423,-22.8809,6911.34,false,184.07,295.85,2025-06-25T16:45:57.142401+00:00Z
e49368,AZU4157,Brazil,1750869953,1750869953,-47.315,-23.1775,6278.88,false,204.46,123.61,2025-06-25T16:45:57.142546+00:00Z
e48043,TAM4671,Brazil,1750869947,1750869949,-48.2846,-24.2926,10050.78,false,241.43,38.95,2025-06-25T16:45:57.142619+00:00Z
e4805d,TAM3302,Brazil,1750869953,1750869953,-46.5652,-23.592,4290.06,false,185.9,246.34,2025-06-25T16:45:57.142847+00:00Z
e49329,AZU2406,Brazil,1750869952,1750869952,-48.6308,-23.4662,10469.88,false,197.87,250.25,2025-06-25T16:45:57.143001+00:00Z
e49318,PRVSP,Brazil,1750869841,1750869841,-46.7477,-23.3557,1203.96,false,93.77,3.14,2025-06-25T16:45:57.143226+00:00Z
e491f0,TAM8248,Brazil,1750869951,1750869952,-50.4914,-28.5102,9144.0,false,225.66,229.99,2025-06-25T16:45:57.143442+00:00Z
e491f1,TAM8139,Brazil,1750869953,1750869953,-47.7269,-23.6169,7871.46,false,222.97,39.38,2025-06-25T16:45:57.143513+00:00Z
e49247,TAM3202,Brazil,1750869949,1750869951,-49.3693,-23.9957,9151.62,false,201.75,252.49,2025-06-25T16:45:57.143726+00:00Z
e4926f,GLO1715,Brazil,1750869953,1750869953,-46.6837,-23.5874,967.74,false,71.49,147.34,2025-06-25T16:45:57.144084+00:00Z
e4910c,AZU4830,Brazil,1750869953,1750869953,-46.3109,-23.4791,3634.74,false,126.32,242.6,2025-06-25T16:45:57.144233+00:00Z
e49180,TAM3035,Brazil,1750869951,1750869953,-46.626,-24.0835,4526.28,false,175.43,0.0,2025-06-25T16:45:57.144304+00:00Z
e49034,PRVCO,Brazil,1750869953,1750869953,-43.2614,-22.8551,472.44,false,75.32,94.31,2025-06-25T16:45:57.157910+00:00Z
e49763,TAM3859,Brazil,1750869840,1750869851,-46.5293,-23.4502,922.02,false,70.81,73.54,2025-06-25T16:45:57.158549+00:00Z
e49764,TAM3389,Brazil,1750869697,1750869739,-46.5473,-23.4551,922.02,false,71.52,74.56,2025-06-25T16:45:57.158631+00:00Z
e482c5,TAM3419,Brazil,1750869952,1750869952,-48.0526,-24.1631,10645.14,false,263.13,28.62,2025-06-25T16:45:57.159028+00:00Z
e4962e,AZU2805,Brazil,1750869953,1750869953,-46.9936,-22.9827,1798.32,false,163.67,57.06,2025-06-25T16:45:57.159485+00:00Z
e49613,PTRDS,Brazil,1750869940,1750869947,-46.984,-23.4848,1447.8,false,50.21,44.17,2025-06-25T16:45:57.159559+00:00Z
e494bc,GLO1449,Brazil,1750869953,1750869953,-46.7259,-23.5246,1402.08,false,98.88,146.89,2025-06-25T16:45:57.159706+00:00Z
e494e3,PTWMT,Brazil,1750869953,1750869953,-54.1781,-23.6078,7315.2,false,97.36,339.27,2025-06-25T16:45:57.159792+00:00Z
e4827c,TAM3159,Brazil,1750869838,1750869838,-46.6554,-23.6298,null,true,5.92,331.88,2025-06-25T16:45:57.159864+00:00Z
e49528,GLO1164,Brazil,1750869723,1750869762,-48.2051,-24.9272,6568.44,false,169.53,225.74,2025-06-25T16:45:57.159934+00:00Z
e49508,PPFTS,Brazil,1750869951,1750869952,-48.5197,-26.5221,7962.9,false,147.15,359.0,2025-06-25T16:45:57.160379+00:00Z
e480d1,TAM3629,Brazil,1750869953,1750869953,-46.8887,-23.4283,1874.52,false,149.66,130.26,2025-06-25T16:45:57.160612+00:00Z
e480fa,TAM3535,Brazil,1750869953,1750869953,-48.1843,-22.6968,9624.06,false,250.53,108.81,2025-06-25T16:45:57.160832+00:00Z
e4949a,TAM3839,Brazil,1750869953,1750869953,-46.9355,-22.9678,4838.7,false,177.51,85.51,2025-06-25T16:45:57.161114+00:00Z
346181,AEA042,Spain,1750869952,1750869953,-48.7673,-28.0685,11277.6,false,295.43,48.04,2025-06-25T16:45:57.161412+00:00Z
e47f70,GLO1546,Brazil,1750869953,1750869953,-47.4972,-23.2739,9144.0,false,204.66,277.95,2025-06-25T16:45:57.172190+00:00Z
4b1921,SWR93,Switzerland,1750869953,1750869953,-58.6989,-34.9234,4175.76,false,225.4,144.57,2025-06-25T16:45:57.173905+00:00Z
e48bf8,AZU2676,Brazil,1750869894,1750869894,-47.3451,-23.0958,2430.78,false,91.69,267.11,2025-06-25T16:44:56.617481+00:00Z
e0b244,ARG1243,Argentina,1750869895,1750869895,-50.6393,-28.7441,9144.0,false,222.47,231.2,2025-06-25T16:44:56.617667+00:00Z
e07585,ARG1261,Argentina,1750869686,1750869686,-58.3932,-34.5719,99.06,false,65.07,304.7,2025-06-25T16:44:56.617746+00:00Z
e49eca,AZU2624,Brazil,1750869882,1750869895,-49.1226,-26.7667,11582.4,false,195.72,208.92,2025-06-25T16:44:56.617908+00:00Z
e0b286,FBZ5320,Argentina,1750869816,1750869816,-59.0456,-36.0612,10972.8,false,210.7,210.2,2025-06-25T16:44:56.617983+00:00Z
e48c04,GLO1027,Brazil,1750869794,1750869808,-43.609,-23.2744,5722.62,false,191.15,251.81,2025-06-25T16:44:56.618284+00:00Z
e49f45,AZU4384,Brazil,1750869894,1750869895,-47.0827,-22.8407,3253.74,false,149.71,322.54,2025-06-25T16:44:56.618358+00:00Z
e0b198,JES3790,Argentina,1750869895,1750869895,-58.4738,-33.7673,7399.02,false,191.06,2.62,2025-06-25T16:44:56.618800+00:00Z
e49e67,PTEHJ,Brazil,1750869894,1750869894,-47.5737,-22.6771,1859.28,false,77.17,270.0,2025-06-25T16:44:56.618874+00:00Z
e49d98,PTOUF,Brazil,1750869895,1750869895,-46.6143,-23.5288,944.88,false,83.25,234.05,2025-06-25T16:44:56.619505+00:00Z
e49d24,AZU6006,Brazil,1750869895,1750869895,-48.8787,-26.7013,12192.0,false,195.48,213.19,2025-06-25T16:44:56.619655+00:00Z
e49baf,GLO1340,Brazil,1750869895,1750869895,-47.1765,-23.5199,6987.54,false,194.82,348.42,2025-06-25T16:44:56.619873+00:00Z
e49c95,PSSAN,Brazil,1750869894,1750869895,-48.2465,-22.7021,2438.4,false,134.33,91.76,2025-06-25T16:44:56.620104+00:00Z
e80616,JES3148,Chile,1750869895,1750869895,-58.0705,-31.7868,10660.38,false,210.92,12.68,2025-06-25T16:44:56.620320+00:00Z
e0658d,ARG1163,Argentina,1750869894,1750869894,-58.2001,-34.6869,1143.0,false,105.46,319.55,2025-06-25T16:44:56.620875+00:00Z
e48ef4,PRBJA,Brazil,1750869894,1750869894,-45.7834,-25.498,10972.8,false,171.47,229.38,2025-06-25T16:44:56.620955+00:00Z
3462c8,IBE2602,Spain,1750869394,1750869893,-49.536,-26.3622,10668.0,false,278.38,33.16,2025-06-25T16:44:56.621196+00:00Z
e48f02,7657,Brazil,1750869894,1750869894,-50.1253,-29.1609,11887.2,false,274.38,46.52,2025-06-25T16:44:56.621683+00:00Z
e48daf,AZU4741,Brazil,1750869826,1750869858,-43.7091,-22.8499,7170.42,false,193.28,266.49,2025-06-25T16:44:56.621938+00:00Z
e48dc1,TAM3174,Brazil,1750869895,1750869895,-46.7852,-23.818,2400.3,false,143.37,238.65,2025-06-25T16:44:56.622013+00:00Z
e06491,ARG1445,Argentina,1750869895,1750869895,-58.6683,-34.5967,2278.38,false,168.71,107.94,2025-06-25T16:44:56.622132+00:00Z
e48db1,GLO1025,Brazil,1750869894,1750869894,-46.6814,-23.7762,2811.78,false,123.79,328.42,2025-06-25T16:44:56.628704+00:00Z
e0b2cf,LVKKO,Argentina,1750869894,1750869895,-58.7311,-34.5591,914.4,false,118.96,84.04,2025-06-25T16:44:56.631062+00:00Z
e48e88,AZU4905,Brazil,1750869884,1750869892,-45.8328,-23.8902,6362.7,false,167.58,256.69,2025-06-25T16:44:56.631205+00:00Z
e48e92,GLO7481,Brazil,1750869893,1750869893,-48.0117,-23.9284,10256.52,false,277.73,47.03,2025-06-25T16:44:56.631308+00:00Z
e48e96,PPYSF,Brazil,1750869846,1750869848,-47.2528,-23.264,1310.64,false,78.15,253.95,2025-06-25T16:44:56.631398+00:00Z
