icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,timestamp_ingest
e49ed5,TAM3809,Brazil,1750887593,1750887595,-43.1908,-14.7527,11590.02,false,216.63,246.78,2025-06-25T21:40:01.485759+00:00Z
e48c4c,TAM4704,Brazil,1750887593,1750887593,-41.7569,-18.655,11269.98,false,258.73,55.2,2025-06-25T21:40:01.485884+00:00Z
e48c2f,GLO1619,Brazil,1750887596,1750887596,-38.5104,-4.0443,2849.88,false,140.25,194.44,2025-06-25T21:40:01.486048+00:00Z
e49e6a,PSINC,Brazil,1750887596,1750887596,-56.0028,-13.6695,3810.0,false,93.35,12.73,2025-06-25T21:40:01.486436+00:00Z
e49caa,GLO1245,Brazil,1750887596,1750887596,-54.3391,-12.9176,11277.6,false,245.17,101.5,2025-06-25T21:40:01.486660+00:00Z
e48fcb,TAM3761,Brazil,1750887596,1750887596,-43.6242,-12.9944,11574.78,false,215.19,238.59,2025-06-25T21:40:01.487186+00:00Z
e48f6a,TAM3441,Brazil,1750887483,1750887483,-35.8156,-6.9678,6682.74,false,224.89,210.67,2025-06-25T21:40:01.487279+00:00Z
e80473,TAM8067,Chile,1750887593,1750887593,-42.4848,-15.1583,11582.4,false,233.83,195.96,2025-06-25T21:40:01.487316+00:00Z
e8046f,TAM8203,Chile,1750887505,1750887527,-53.3273,-20.8762,11887.2,false,284.41,112.44,2025-06-25T21:40:01.487433+00:00Z
407943,BAW246,United Kingdom,1750887597,1750887597,-35.0541,-1.0022,10668.0,false,259.28,28.96,2025-06-25T21:40:01.487950+00:00Z
e49fb1,AZU8761,Brazil,1750887596,1750887596,-41.0999,-19.6792,11887.2,false,262.28,26.82,2025-06-25T21:40:01.487989+00:00Z
e49fb4,AZU4791,Brazil,1750887596,1750887596,-49.7726,-20.6571,11887.2,false,237.6,136.32,2025-06-25T21:40:01.488027+00:00Z
e4a012,TAM4631,Brazil,1750887597,1750887597,-39.3875,-6.6166,11567.16,false,216.11,199.9,2025-06-25T21:40:01.488138+00:00Z
e48988,GLO1629,Brazil,1750887534,1750887540,-42.3903,-18.8194,10980.42,false,208.28,230.41,2025-06-25T21:40:01.488211+00:00Z
394a03,AFR442,France,1750887596,1750887596,-42.7598,-16.0831,10972.8,false,235.1,196.13,2025-06-25T21:40:01.488249+00:00Z
a768c7,N577DT,United States,1750887596,1750887596,-55.7683,-14.8195,3794.76,false,101.45,193.19,2025-06-25T21:40:01.488285+00:00Z
e48809,TAM3225,Brazil,1750887401,1750887489,-48.7541,-20.0252,10668.0,false,247.09,5.62,2025-06-25T21:40:01.488395+00:00Z
4850f6,KLM791,Kingdom of the Netherlands,1750887313,1750887313,-43.8506,-16.1712,8534.4,false,257.53,193.87,2025-06-25T21:40:01.488432+00:00Z
e485b0,TAM3506,Brazil,1750887596,1750887597,-38.9426,-4.2011,3208.02,false,163.24,28.83,2025-06-25T21:40:01.489056+00:00Z
e4999f,TAM3497,Brazil,1750887596,1750887596,-45.6138,-13.6513,11582.4,false,211.51,222.73,2025-06-25T21:40:01.489094+00:00Z
e48613,null,Brazil,1750887535,1750887572,-44.5127,-13.7544,11582.4,false,215.11,239.69,2025-06-25T21:40:01.489314+00:00Z
e49955,null,Brazil,1750887578,1750887594,-42.2506,-12.2533,11582.4,false,217.67,239.62,2025-06-25T21:40:01.489399+00:00Z
e497ae,AZU4400,Brazil,1750887358,1750887359,-45.8341,-22.2963,9067.8,false,248.92,39.38,2025-06-25T21:40:01.489587+00:00Z
e49c08,TAM3613,Brazil,1750887596,1750887596,-44.1821,-12.0385,10363.2,false,221.73,180.4,2025-06-25T21:40:01.490235+00:00Z
e49aa9,TAM4680,Brazil,1750887597,1750887597,-38.5093,-5.3601,9212.58,false,221.8,178.54,2025-06-25T21:40:01.490411+00:00Z
e49b8e,PSGMS,Brazil,1750887597,1750887597,-56.1576,-12.9745,1051.56,false,89.21,120.11,2025-06-25T21:40:01.490486+00:00Z
e49b81,AZU6181,Brazil,1750887595,1750887596,-47.3028,-21.8922,5181.6,false,117.52,343.47,2025-06-25T21:40:01.490523+00:00Z
e49a54,AZU4076,Brazil,1750887596,1750887596,-54.8095,-12.8399,9174.48,false,223.01,146.38,2025-06-25T21:40:01.498283+00:00Z
e4a13c,AZU2049,Brazil,1750887594,1750887594,-43.2873,-22.242,3977.64,false,191.55,234.73,2025-06-25T21:40:01.498497+00:00Z
e4a12a,TAM3544,Brazil,1750887596,1750887596,-47.9623,-20.0695,10972.8,false,227.86,337.43,2025-06-25T21:40:01.498575+00:00Z
0ac9ef,AVA184,Colombia,1750887597,1750887597,-55.5727,-15.5893,10363.2,false,229.17,310.45,2025-06-25T21:40:01.498650+00:00Z
4952ad,TAP058,Portugal,1750887596,1750887596,-47.9206,-15.8674,null,true,0.0,157.5,2025-06-25T21:40:01.498840+00:00Z
4952a2,TAP082,Portugal,1750887595,1750887595,-35.0685,-1.0624,11277.6,false,245.69,28.93,2025-06-25T21:40:01.498879+00:00Z
4952a5,TAP074,Portugal,1750887594,1750887594,-35.5671,-2.0167,11887.2,false,254.14,28.54,2025-06-25T21:40:01.498954+00:00Z
e492cf,null,Brazil,1750887378,1750887378,-38.5379,-3.7792,null,true,0.9,210.94,2025-06-25T21:40:01.499029+00:00Z
e492a5,AZU4013,Brazil,1750887596,1750887596,-55.4546,-11.3248,11277.6,false,234.85,151.19,2025-06-25T21:40:01.499104+00:00Z
e48045,TAM3425,Brazil,1750887597,1750887597,-45.7246,-14.344,10355.58,false,210.19,237.09,2025-06-25T21:40:01.499177+00:00Z
e48053,TAM3233,Brazil,1750887596,1750887596,-48.4295,-5.0437,10050.78,false,250.04,179.29,2025-06-25T21:40:01.499254+00:00Z
e4932a,AZU4433,Brazil,1750887597,1750887597,-39.9124,-5.9821,11894.82,false,238.25,114.63,2025-06-25T21:40:01.500266+00:00Z
e491a2,TAM3805,Brazil,1750887323,1750887328,-47.0649,-14.8434,10972.8,false,216.76,182.31,2025-06-25T21:40:01.500363+00:00Z
e491a9,AZU4652,Brazil,1750887596,1750887596,-49.4055,-20.816,null,true,26.75,50.62,2025-06-25T21:40:01.500412+00:00Z
e49247,TAM3529,Brazil,1750887596,1750887596,-47.0576,-21.5203,10972.8,false,235.09,348.0,2025-06-25T21:40:01.500475+00:00Z
a9aebe,AAL929P,United States,1750887581,1750887595,-46.2223,-22.3763,6347.46,false,195.72,188.77,2025-06-25T21:40:01.500570+00:00Z
e49295,AZU2960,Brazil,1750887549,1750887551,-48.0487,-20.0163,11582.4,false,231.18,338.46,2025-06-25T21:40:01.500662+00:00Z
e4925f,TAM3319,Brazil,1750887596,1750887596,-42.7285,-16.0482,10355.58,false,216.91,199.68,2025-06-25T21:40:01.500714+00:00Z
e490ab,PRFHI,Brazil,1750887596,1750887596,-49.4911,-20.8802,1028.7,false,56.4,51.67,2025-06-25T21:40:01.500756+00:00Z
e490f1,TAM3644,Brazil,1750887596,1750887596,-40.274,-20.1795,358.14,false,67.66,224.38,2025-06-25T21:40:01.500798+00:00Z
e490ed,TAM3019,Brazil,1750887402,1750887402,-47.5998,-16.8632,7018.02,false,207.61,164.04,2025-06-25T21:40:01.500836+00:00Z
485788,KLM705,Kingdom of the Netherlands,1750887588,1750887596,-44.1729,-16.8076,12192.0,false,227.94,178.97,2025-06-25T21:40:01.500951+00:00Z
485789,KLM702,Kingdom of the Netherlands,1750887596,1750887596,-37.3719,-5.9442,11887.2,false,259.46,24.48,2025-06-25T21:40:01.500989+00:00Z
e4908e,AZU8701,Brazil,1750887595,1750887595,-42.3762,-12.1618,12192.0,false,222.48,206.21,2025-06-25T21:40:01.501112+00:00Z
e49889,GLO1701,Brazil,1750887574,1750887574,-48.7542,-20.0218,11277.6,false,246.07,5.64,2025-06-25T21:40:01.501327+00:00Z
e4988e,GLO1302,Brazil,1750887582,1750887596,-42.9283,-14.7236,10972.8,false,220.38,249.79,2025-06-25T21:40:01.501384+00:00Z
e49763,TAM3997,Brazil,1750887597,1750887597,-47.8724,-22.4705,9235.44,false,239.51,138.74,2025-06-25T21:40:01.506843+00:00Z
e49779,PSRJJ,Brazil,1750887483,1750887485,-44.8522,-12.1524,6446.52,false,146.87,283.16,2025-06-25T21:40:01.506986+00:00Z
e495cf,AZU5092,Brazil,1750887546,1750887546,-41.9669,-17.9031,11277.6,false,258.56,37.08,2025-06-25T21:40:01.507115+00:00Z
e495b3,AZU4787,Brazil,1750887596,1750887596,-48.4442,-1.3591,655.32,false,84.35,104.12,2025-06-25T21:40:01.507154+00:00Z
e495fb,GLO2095,Brazil,1750887594,1750887594,-42.6199,-21.8218,9349.74,false,204.04,235.79,2025-06-25T21:40:01.507192+00:00Z
e482c5,TAM3737,Brazil,1750887596,1750887596,-48.8675,-20.9939,11269.98,false,243.44,8.51,2025-06-25T21:40:01.507268+00:00Z
e4967f,AZU4373,Brazil,1750887596,1750887596,-47.3946,-21.5344,10363.2,false,217.25,345.04,2025-06-25T21:40:01.507343+00:00Z
e494f7,AZU6073,Brazil,1750887596,1750887596,-48.4633,-1.6001,3124.2,false,155.37,179.62,2025-06-25T21:40:01.507497+00:00Z
e494bb,GLO1759,Brazil,1750887597,1750887597,-42.4169,-12.267,10972.8,false,223.14,238.29,2025-06-25T21:40:01.507571+00:00Z
400399,IWY743,United Kingdom,1750887596,1750887596,-59.6691,13.0991,876.3,false,121.41,126.38,2025-06-25T21:40:01.507644+00:00Z
e49511,GLO1757,Brazil,1750887596,1750887596,-48.9058,-21.1977,11887.2,false,242.93,8.52,2025-06-25T21:40:01.507680+00:00Z
e4953d,TAM3334,Brazil,1750887596,1750887596,-40.8547,-20.9533,7254.24,false,193.41,42.09,2025-06-25T21:40:01.507752+00:00Z
e4949f,AZU4035,Brazil,1750887596,1750887596,-38.6136,-3.8533,1897.38,false,141.74,284.29,2025-06-25T21:40:01.515701+00:00Z
a4dbeb,PSWCD,United States,1750887596,1750887596,-56.493,-14.3674,5486.4,false,123.65,165.79,2025-06-25T21:40:01.515841+00:00Z
0c20f5,CMP701,Panama,1750887597,1750887597,-58.1223,-15.2216,10668.0,false,244.12,135.94,2025-06-25T21:40:01.515977+00:00Z
4d23db,VJT735,Malta,1750887594,1750887595,-47.9114,-15.8668,null,true,0.0,87.19,2025-06-25T21:40:01.516091+00:00Z
e47f08,PROFT,Brazil,1750887596,1750887596,-47.9137,-15.8647,null,true,9.77,286.88,2025-06-25T21:40:01.516207+00:00Z
346057,IBE0113,Spain,1750887523,1750887528,-53.4535,-15.1278,12192.0,false,241.53,217.99,2025-06-25T21:40:01.516630+00:00Z
a01f37,FDX41,United States,1750887597,1750887597,-54.9973,-11.4514,9761.22,false,244.14,330.73,2025-06-25T21:40:01.516717+00:00Z
4d2130,VJT946,Malta,1750887596,1750887596,-59.7457,12.9547,9464.04,false,267.87,64.76,2025-06-25T21:40:01.516885+00:00Z
e49ef3,GLO1460,Brazil,1750887656,1750887656,-48.0687,-15.889,1706.88,false,90.83,85.45,2025-06-25T21:41:01.944986+00:00Z
e49ed5,TAM3809,Brazil,1750887655,1750887655,-43.3058,-14.8006,11582.4,false,215.96,246.86,2025-06-25T21:41:01.945071+00:00Z
e48c4c,TAM4704,Brazil,1750887655,1750887655,-41.6327,-18.5727,11277.6,false,259.45,55.18,2025-06-25T21:41:01.945145+00:00Z
e48c2f,GLO1619,Brazil,1750887655,1750887655,-38.5291,-4.118,3535.68,false,149.73,194.32,2025-06-25T21:41:01.945350+00:00Z
e49e6a,PSINC,Brazil,1750887655,1750887655,-55.9901,-13.6164,4114.8,false,116.92,13.49,2025-06-25T21:41:01.945688+00:00Z
e49caa,GLO1245,Brazil,1750887655,1750887655,-54.2082,-12.9435,11277.6,false,244.06,101.43,2025-06-25T21:41:01.945871+00:00Z
e48fcb,TAM3761,Brazil,1750887655,1750887655,-43.7249,-13.0547,11574.78,false,215.63,238.66,2025-06-25T21:41:01.946302+00:00Z
e48f6a,TAM3441,Brazil,1750887483,1750887483,-35.8156,-6.9678,6682.74,false,224.89,210.67,2025-06-25T21:41:01.946374+00:00Z
e80473,TAM8067,Chile,1750887593,1750887632,-42.4848,-15.1583,11582.4,false,233.83,195.96,2025-06-25T21:41:01.946410+00:00Z
e8046f,TAM8203,Chile,1750887505,1750887527,-53.3273,-20.8762,11887.2,false,284.41,112.44,2025-06-25T21:41:01.946534+00:00Z
407943,BAW246,United Kingdom,1750887607,1750887607,-35.0432,-0.9823,10668.0,false,259.28,28.96,2025-06-25T21:41:01.946925+00:00Z
e49fb1,AZU8761,Brazil,1750887655,1750887655,-41.0332,-19.5541,11887.2,false,264.58,26.81,2025-06-25T21:41:01.946960+00:00Z
e49fb4,AZU4791,Brazil,1750887656,1750887656,-49.6793,-20.7487,11887.2,false,237.23,136.23,2025-06-25T21:41:01.946995+00:00Z
e4a012,TAM4631,Brazil,1750887655,1750887655,-39.4259,-6.7228,11574.78,false,215.94,199.77,2025-06-25T21:41:01.947105+00:00Z
e48988,GLO1629,Brazil,1750887534,1750887540,-42.3903,-18.8194,10980.42,false,208.28,230.41,2025-06-25T21:41:01.947143+00:00Z
394a03,AFR442,France,1750887645,1750887654,-42.7892,-16.182,10972.8,false,234.61,196.17,2025-06-25T21:41:01.947179+00:00Z
a768c7,N577DT,United States,1750887655,1750887655,-55.7904,-14.87,3573.78,false,104.91,206.82,2025-06-25T21:41:01.947215+00:00Z
e48809,TAM3225,Brazil,1750887401,1750887489,-48.7541,-20.0252,10668.0,false,247.09,5.62,2025-06-25T21:41:01.947297+00:00Z
405bfe,null,United Kingdom,1750887653,1750887653,-38.1095,-7.5666,10058.4,false,262.22,24.45,2025-06-25T21:41:01.947334+00:00Z
e485b0,TAM3506,Brazil,1750887656,1750887656,-38.9016,-4.1269,2872.74,false,152.7,29.24,2025-06-25T21:41:01.947477+00:00Z
e4999f,TAM3497,Brazil,1750887655,1750887655,-45.6915,-13.7337,11590.02,false,211.17,222.63,2025-06-25T21:41:01.947513+00:00Z
e48613,null,Brazil,1750887535,1750887636,-44.5127,-13.7544,11582.4,false,215.11,239.69,2025-06-25T21:41:01.947623+00:00Z
e49955,GLO2103,Brazil,1750887654,1750887654,-42.38,-12.3279,11582.4,false,217.41,239.73,2025-06-25T21:41:01.948725+00:00Z
e497ae,AZU4400,Brazil,1750887358,1750887359,-45.8341,-22.2963,9067.8,false,248.92,39.38,2025-06-25T21:41:01.948959+00:00Z
e49c08,TAM3613,Brazil,1750887655,1750887655,-44.183,-12.1561,10363.2,false,221.73,180.53,2025-06-25T21:41:01.949031+00:00Z
e49aa9,TAM4680,Brazil,1750887655,1750887655,-38.5064,-5.4771,9464.04,false,225.91,178.56,2025-06-25T21:41:01.949178+00:00Z
e49b8e,PSGMS,Brazil,1750887656,1750887656,-56.1164,-12.9983,914.4,false,86.02,120.55,2025-06-25T21:41:01.949274+00:00Z
e49b81,AZU6181,Brazil,1750887653,1750887653,-47.3218,-21.8324,5181.6,false,122.75,343.69,2025-06-25T21:41:01.949310+00:00Z
e49a54,AZU4076,Brazil,1750887655,1750887655,-54.7417,-12.9395,9525.0,false,227.01,146.27,2025-06-25T21:41:01.949560+00:00Z
e49a2e,AZU4011,Brazil,1750887656,1750887656,-46.177,-21.746,11216.64,false,200.75,213.61,2025-06-25T21:41:01.949678+00:00Z
e4a13c,AZU2049,Brazil,1750887654,1750887655,-43.3768,-22.3003,3291.84,false,178.4,234.98,2025-06-25T21:41:01.956930+00:00Z
e4a12a,TAM3544,Brazil,1750887634,1750887634,-47.9936,-19.998,10980.42,false,227.66,337.55,2025-06-25T21:41:01.957160+00:00Z
0ac9ef,AVA184,Colombia,1750887656,1750887656,-55.6695,-15.5092,10363.2,false,229.5,310.55,2025-06-25T21:41:01.957259+00:00Z
4952ad,TAP058,Portugal,1750887656,1750887656,-47.9208,-15.8669,null,true,0.9,149.06,2025-06-25T21:41:01.958022+00:00Z
4952a2,TAP082,Portugal,1750887653,1750887655,-35.0072,-0.9507,11277.6,false,245.24,28.98,2025-06-25T21:41:01.958058+00:00Z
4952a5,TAP074,Portugal,1750887644,1750887644,-35.5192,-1.9108,11887.2,false,254.14,28.54,2025-06-25T21:41:01.958134+00:00Z
e492cf,AZU4312,Brazil,1750887653,1750887654,-38.5394,-3.7773,null,true,3.34,309.38,2025-06-25T21:41:01.958210+00:00Z
e4808c,TAM3471,Brazil,1750887656,1750887656,-43.5272,-12.3666,10972.8,false,218.24,196.85,2025-06-25T21:41:01.958283+00:00Z
e492a5,AZU4013,Brazil,1750887655,1750887655,-55.3935,-11.4345,11277.6,false,235.55,151.14,2025-06-25T21:41:01.958325+00:00Z
e48045,TAM3425,Brazil,1750887656,1750887656,-45.8203,-14.4045,10363.2,false,210.19,237.09,2025-06-25T21:41:01.958397+00:00Z
e48053,TAM3233,Brazil,1750887651,1750887651,-48.4279,-5.1681,10050.78,false,250.55,179.29,2025-06-25T21:41:01.958469+00:00Z
e4932a,AZU4433,Brazil,1750887656,1750887656,-39.7971,-6.0348,11894.82,false,238.04,114.52,2025-06-25T21:41:01.958960+00:00Z
e491a9,AZU4652,Brazil,1750887625,1750887631,-49.4031,-20.8141,null,true,5.14,354.38,2025-06-25T21:41:01.959000+00:00Z
e49247,TAM3529,Brazil,1750887655,1750887655,-47.0855,-21.398,10972.8,false,235.6,348.03,2025-06-25T21:41:01.959037+00:00Z
e49295,AZU2960,Brazil,1750887549,1750887551,-48.0487,-20.0163,11582.4,false,231.18,338.46,2025-06-25T21:41:01.959190+00:00Z
e4925f,TAM3319,Brazil,1750887655,1750887655,-42.7683,-16.1553,10363.2,false,217.08,199.81,2025-06-25T21:41:01.959226+00:00Z
e490ab,PRFHI,Brazil,1750887655,1750887655,-49.4656,-20.8611,876.3,false,56.4,51.67,2025-06-25T21:41:01.959262+00:00Z
e490f1,TAM3644,Brazil,1750887652,1750887654,-40.2863,-20.2109,152.4,false,67.49,176.94,2025-06-25T21:41:01.959302+00:00Z
e490ed,TAM3019,Brazil,1750887402,1750887402,-47.5998,-16.8632,7018.02,false,207.61,164.04,2025-06-25T21:41:01.959338+00:00Z
485788,KLM705,Kingdom of the Netherlands,1750887612,1750887652,-44.172,-16.8563,12184.38,false,227.94,178.97,2025-06-25T21:41:01.959444+00:00Z
485789,KLM702,Kingdom of the Netherlands,1750887655,1750887655,-37.315,-5.8185,11887.2,false,259.92,24.43,2025-06-25T21:41:01.959482+00:00Z
e4908e,AZU8701,Brazil,1750887649,1750887654,-42.4241,-12.2573,12192.0,false,222.48,206.21,2025-06-25T21:41:01.959589+00:00Z
e49889,GLO1701,Brazil,1750887574,1750887574,-48.7542,-20.0218,11277.6,false,246.07,5.64,2025-06-25T21:41:01.959624+00:00Z
e4988e,GLO1302,Brazil,1750887647,1750887650,-43.0523,-14.7679,10972.8,false,220.2,249.91,2025-06-25T21:41:01.959660+00:00Z
e49779,PSRJJ,Brazil,1750887483,1750887485,-44.8522,-12.1524,6446.52,false,146.87,283.16,2025-06-25T21:41:01.960015+00:00Z
e495cf,AZU5092,Brazil,1750887546,1750887546,-41.9669,-17.9031,11277.6,false,258.56,37.08,2025-06-25T21:41:01.960128+00:00Z
e495b3,AZU4787,Brazil,1750887655,1750887655,-48.4441,-1.4162,1150.62,false,139.15,196.76,2025-06-25T21:41:01.960164+00:00Z
e495fb,GLO2095,Brazil,1750887594,1750887594,-42.6199,-21.8218,9349.74,false,204.04,235.79,2025-06-25T21:41:01.960200+00:00Z
e482c5,TAM3737,Brazil,1750887655,1750887655,-48.843,-20.8674,11277.6,false,245.48,10.63,2025-06-25T21:41:01.960269+00:00Z
e4967f,AZU4373,Brazil,1750887655,1750887655,-47.4268,-21.4212,10363.2,false,219.87,345.09,2025-06-25T21:41:01.960344+00:00Z
e494f7,AZU6073,Brazil,1750887655,1750887655,-48.4625,-1.6853,3939.54,false,160.0,179.45,2025-06-25T21:41:01.960489+00:00Z
e494bb,GLO1759,Brazil,1750887656,1750887656,-42.5201,-12.3295,10972.8,false,223.31,238.47,2025-06-25T21:41:01.960564+00:00Z
400399,IWY743,United Kingdom,1750887655,1750887655,-59.6162,13.0672,464.82,false,99.95,110.49,2025-06-25T21:41:01.960636+00:00Z
e49511,GLO1757,Brazil,1750887655,1750887655,-48.8855,-21.0707,11887.2,false,243.51,8.63,2025-06-25T21:41:01.960672+00:00Z
e4953d,TAM3334,Brazil,1750887655,1750887655,-40.7833,-20.8791,6819.9,false,185.38,42.19,2025-06-25T21:41:01.960747+00:00Z
e4949f,AZU4035,Brazil,1750887655,1750887655,-38.6829,-3.8357,1623.06,false,130.14,284.42,2025-06-25T21:41:01.960889+00:00Z
a4dbeb,PSWCD,United States,1750887655,1750887655,-56.4767,-14.4312,5257.8,false,122.03,165.85,2025-06-25T21:41:01.961008+00:00Z
0c20f5,CMP701,Panama,1750887656,1750887656,-58.0296,-15.3149,10668.0,false,243.39,135.94,2025-06-25T21:41:01.961115+00:00Z
4d23db,VJT735,Malta,1750887655,1750887655,-47.9114,-15.8668,null,true,0.0,87.19,2025-06-25T21:41:01.961200+00:00Z
e47f08,PROFT,Brazil,1750887653,1750887653,-47.9188,-15.865,null,true,6.94,286.88,2025-06-25T21:41:01.961310+00:00Z
346057,IBE0113,Spain,1750887523,1750887528,-53.4535,-15.1278,12192.0,false,241.53,217.99,2025-06-25T21:41:01.961348+00:00Z
a01f37,FDX41,United States,1750887656,1750887656,-55.0613,-11.3386,9761.22,false,244.14,330.73,2025-06-25T21:41:01.961421+00:00Z
39c423,null,France,1750887649,1750887652,-52.2461,-13.619,12192.0,false,244.59,217.74,2025-06-25T21:41:01.961580+00:00Z
4d2130,VJT946,Malta,1750887655,1750887655,-59.6128,13.016,9738.36,false,269.48,64.8,2025-06-25T21:41:01.961654+00:00Z
e49ec9,AZU4243,Brazil,1750886884,1750886884,-45.148,-21.4981,11780.52,false,266.82,38.66,2025-06-25T21:31:57.702151+00:00Z
e49ef3,GLO1460,Brazil,1750887111,1750887112,-48.1431,-16.515,4122.42,false,166.07,348.2,2025-06-25T21:31:57.702249+00:00Z
e49ed5,TAM3809,Brazil,1750887110,1750887110,-42.2955,-14.3777,10972.8,false,221.43,246.59,2025-06-25T21:31:57.702324+00:00Z
e48c4c,TAM4704,Brazil,1750887111,1750887111,-42.691,-19.3289,11269.98,false,256.57,46.71,2025-06-25T21:31:57.702397+00:00Z
e49f52,AZU4799,Brazil,1750887108,1750887108,-47.9586,-15.8819,1120.14,false,72.68,86.35,2025-06-25T21:31:57.702543+00:00Z
e48c30,GLO2049,Brazil,1750886934,1750886934,-42.8593,-21.9383,7383.78,false,208.15,233.44,2025-06-25T21:31:57.702579+00:00Z
e49f59,null,Brazil,1750886845,1750886846,-41.2715,-7.9798,11582.4,false,216.34,189.31,2025-06-25T21:31:57.702631+00:00Z
e49caa,GLO1245,Brazil,1750887111,1750887111,-55.4156,-12.7004,11277.6,false,246.49,101.8,2025-06-25T21:31:57.702937+00:00Z
e48fcb,TAM3761,Brazil,1750887111,1750887111,-42.8024,-12.5004,11582.4,false,216.61,238.5,2025-06-25T21:31:57.703344+00:00Z
e8047a,ARE4907,Chile,1750887028,1750887031,-54.256,-16.496,11277.6,false,249.28,136.59,2025-06-25T21:31:57.703418+00:00Z
e80473,TAM8067,Chile,1750887111,1750887111,-42.1815,-14.1807,11582.4,false,234.88,200.38,2025-06-25T21:31:57.703490+00:00Z
e8046f,TAM8203,Chile,1750887111,1750887111,-54.3209,-20.4855,11879.58,false,284.73,112.86,2025-06-25T21:31:57.703564+00:00Z
407943,BAW246,United Kingdom,1750886983,1750886983,-35.7127,-2.2982,10668.0,false,264.05,24.52,2025-06-25T21:31:57.704207+00:00Z
e49fb1,AZU8761,Brazil,1750887111,1750887111,-41.6504,-20.7035,11887.2,false,262.74,27.02,2025-06-25T21:31:57.704245+00:00Z
e4a012,TAM4631,Brazil,1750887111,1750887111,-39.0604,-5.7082,10355.58,false,228.15,199.91,2025-06-25T21:31:57.704469+00:00Z
e48988,GLO1629,Brazil,1750887109,1750887112,-41.7469,-18.3107,10980.42,false,208.6,230.3,2025-06-25T21:31:57.704541+00:00Z
394a03,AFR442,France,1750887042,1750887099,-42.4251,-14.9559,10972.8,false,235.45,195.98,2025-06-25T21:31:57.704577+00:00Z
a768c7,N577DT,United States,1750887104,1750887105,-55.6787,-14.3314,5585.46,false,120.61,189.82,2025-06-25T21:31:57.704613+00:00Z
e48809,TAM3225,Brazil,1750887112,1750887112,-48.821,-20.6685,10660.38,false,249.7,8.53,2025-06-25T21:31:57.704762+00:00Z
4850f6,KLM791,Kingdom of the Netherlands,1750887110,1750887111,-43.7356,-15.7184,8534.4,false,251.66,193.84,2025-06-25T21:31:57.704799+00:00Z
e485cd,GLO1457,Brazil,1750886995,1750886995,-47.6737,-16.6314,6842.76,false,197.79,163.69,2025-06-25T21:31:57.704947+00:00Z
e485b0,TAM3506,Brazil,1750887112,1750887112,-39.2344,-4.9469,7414.26,false,212.14,18.52,2025-06-25T21:31:57.704983+00:00Z
e4999f,TAM3497,Brazil,1750887111,1750887111,-44.9694,-12.9642,11582.4,false,213.72,222.56,2025-06-25T21:31:57.705068+00:00Z
e49908,TAM3969,Brazil,1750887001,1750887111,-52.3765,-13.4456,11887.2,false,238.19,113.69,2025-06-25T21:31:57.705402+00:00Z
0641ef,GAO333,Nigeria,1750887108,1750887108,-59.1271,11.3736,10340.34,false,186.83,170.33,2025-06-25T21:31:57.705551+00:00Z
e49aa9,TAM4680,Brazil,1750887111,1750887111,-38.5119,-4.4257,5623.56,false,197.13,186.14,2025-06-25T21:31:57.705839+00:00Z
e49b8e,PSGMS,Brazil,1750887112,1750887112,-56.5123,-12.7698,1676.4,false,90.17,120.52,2025-06-25T21:31:57.705878+00:00Z
e49b81,AZU6181,Brazil,1750887110,1750887111,-47.1626,-22.3338,4290.06,false,100.28,343.61,2025-06-25T21:31:57.705915+00:00Z
e4a2b8,AZU4524,Brazil,1750887055,1750887055,-47.8397,-20.0402,12192.0,false,225.19,348.54,2025-06-25T21:31:57.705951+00:00Z
e49a54,AZU4076,Brazil,1750887111,1750887111,-55.317,-12.0939,4815.84,false,166.96,138.75,2025-06-25T21:31:57.706287+00:00Z
e4a13c,AZU2049,Brazil,1750887111,1750887111,-42.5032,-21.7249,11574.78,false,193.4,234.75,2025-06-25T21:31:57.706502+00:00Z
e4a12a,TAM3544,Brazil,1750887111,1750887111,-47.5497,-21.007,10538.46,false,242.38,337.41,2025-06-25T21:31:57.706576+00:00Z
0ac9ef,AVA184,Colombia,1750887108,1750887108,-54.7808,-16.2404,10363.2,false,227.38,310.32,2025-06-25T21:31:57.706649+00:00Z
e49404,PRGVI,Brazil,1750886926,1750886980,-45.995,-22.446,3352.8,false,254.64,44.67,2025-06-25T21:31:57.706836+00:00Z
4952a2,TAP082,Portugal,1750887110,1750887111,-35.5679,-2.0176,11277.6,false,246.86,26.62,2025-06-25T21:31:57.715612+00:00Z
4952a5,TAP074,Portugal,1750887109,1750887109,-36.0435,-3.0269,11887.2,false,256.69,24.51,2025-06-25T21:31:57.715753+00:00Z
e492b8,PTOVB,Brazil,1750887111,1750887111,-56.5177,-15.0287,3642.36,false,139.67,154.47,2025-06-25T21:31:57.715889+00:00Z
e492a5,AZU4013,Brazil,1750887111,1750887111,-55.9534,-10.4255,11277.6,false,235.05,151.36,2025-06-25T21:31:57.715929+00:00Z
e48045,TAM3425,Brazil,1750887112,1750887112,-44.9331,-13.8409,10363.2,false,211.46,236.81,2025-06-25T21:31:57.716002+00:00Z
e4932a,AZU4433,Brazil,1750887086,1750887101,-40.8999,-5.5293,11887.2,false,234.34,114.65,2025-06-25T21:31:57.716118+00:00Z
